source.level,source.timestamp,source.request_id,source.method,source.path,source.ip_hash,source.tier,source.decision,source.status_code,dataset,timestamp,$workers.truncated,$workers.event.request.url,$workers.event.request.method,$workers.event.request.path,$workers.outcome,$workers.scriptName,$workers.eventType,$workers.executionModel,$workers.scriptVersion.id,$workers.requestId,$metadata.id,$metadata.requestId,$metadata.trigger,$metadata.service,$metadata.level,$metadata.account,$metadata.type,$metadata.fingerprint,$metadata.origin,$metadata.startTime,$metadata.endTime,$metadata.now,links
info,2026-03-23T02:56:47.282Z,002e7101-dba5-4407-9608-39a23685e71d,GET,/api/auth/session,e05a7138df9a91743f5840bbaeafb6bb5b79878458e8be48eca385863e568e45,tier3,allow,200,cloudflare-workers,2026-03-23T02:56:47.282Z,false,https://api.internal/api/auth/session,GET,/api/auth/session,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e0a2a2cb9647875,01KMC9Z7NJ15HBD3EDCVH5Z785,002e7101-dba5-4407-9608-39a23685e71d,GET /api/auth/session,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,,,,,,,,,cloudflare-workers,2026-03-23T02:56:45.573Z,false,https://api.internal/api/auth/session,GET,/api/auth/session,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e0a2a2cb9647875,01KMC9Z605Y0TCCJWW423V8V1K,9e0a2a2cb9647875,GET /api/auth/session,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker-event,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,2026-03-23T00:12:27.060Z,28011eba-91c6-42dc-9e53-c9a2cb8ef18a,GET,/api/auth/session,dd5f3b442e4e4d1f259849f14bd473fe554c019926facd11a493018fd4bb13dc,tier3,allow,200,cloudflare-workers,2026-03-23T00:12:27.060Z,false,https://api.internal/api/auth/session,GET,/api/auth/session,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e0939761a215639,01KMC0JAHMDEPZGDPK4MQKSWM7,28011eba-91c6-42dc-9e53-c9a2cb8ef18a,GET /api/auth/session,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,,,,,,,,,cloudflare-workers,2026-03-23T00:12:25.954Z,false,https://api.internal/api/auth/session,GET,/api/auth/session,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e0939761a215639,01KMC0J9F2CJ3RVFM9AZQHX197,9e0939761a215639,GET /api/auth/session,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker-event,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,2026-03-23T00:07:33.192Z,8121d8b3-b8da-492c-ab26-1b88a9f1c8da,GET,/api/auth/session,979a7327110922738ca07a149939a2a93cb910ebe9bb3f4d4312f09fbea160af,tier3,allow,200,cloudflare-workers,2026-03-23T00:07:33.192Z,false,https://api.internal/api/auth/session,GET,/api/auth/session,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e09324948fa665e,01KMC09BJ8AA96JJHTQNC0J8ER,8121d8b3-b8da-492c-ab26-1b88a9f1c8da,GET /api/auth/session,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,,,,,,,,,cloudflare-workers,2026-03-23T00:07:32.071Z,false,https://api.internal/api/auth/session,GET,/api/auth/session,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e09324948fa665e,01KMC09AF7KS7GFYVRMGQD7JFJ,9e09324948fa665e,GET /api/auth/session,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker-event,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,2026-03-23T00:07:20.573Z,4d9883a2-7694-496e-b704-8e24ee7a2ac4,GET,/api/auth/session,13b172428043768c1aa52b22b27b96de77704c89c5bade6353f7ca94736f8224,tier3,allow,200,cloudflare-workers,2026-03-23T00:07:20.573Z,false,https://api.internal/api/auth/session,GET,/api/auth/session,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e0931f838ceedda,01KMC08Z7XVHMDDS5TM05MHENT,4d9883a2-7694-496e-b704-8e24ee7a2ac4,GET /api/auth/session,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,,,,,,,,,cloudflare-workers,2026-03-23T00:07:19.097Z,false,https://api.internal/api/auth/session,GET,/api/auth/session,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e0931f838ceedda,01KMC08XSSMBXXJ53W5TGK8KV1,9e0931f838ceedda,GET /api/auth/session,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker-event,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,2026-03-23T00:02:06.727Z,36f8c43b-357d-4f30-89fe-b5e2cc5d251b,GET,/api/auth/session,ccda8d81c6c192ea63cdfc192d332e3aef6bb46bf601e05cb5a6e9bb0f640861,tier3,allow,200,cloudflare-workers,2026-03-23T00:02:06.727Z,false,https://api.internal/api/auth/session,GET,/api/auth/session,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e092a4cec251d9e,01KMBZZCR7ARE1B0N04XYWE454,36f8c43b-357d-4f30-89fe-b5e2cc5d251b,GET /api/auth/session,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,,,,,,,,,cloudflare-workers,2026-03-23T00:02:04.965Z,false,https://api.internal/api/auth/session,GET,/api/auth/session,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e092a4cec251d9e,01KMBZZB159VQET2C6GV1Q3N04,9e092a4cec251d9e,GET /api/auth/session,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker-event,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,2026-03-22T23:50:32.636Z,71c1f7c3-f315-47eb-93bc-291be53babd0,GET,/api/auth/session,17f4fe7e3bca927dd15f2c464ada594177250022aea115761f66eaf60ef7e680,tier3,allow,200,cloudflare-workers,2026-03-22T23:50:32.636Z,false,https://api.internal/api/auth/session,GET,/api/auth/session,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e09195948a2be82,01KMBZA6XWWSES70H4KZMESVMB,71c1f7c3-f315-47eb-93bc-291be53babd0,GET /api/auth/session,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,,,,,,,,,cloudflare-workers,2026-03-22T23:50:30.615Z,false,https://api.internal/api/auth/session,GET,/api/auth/session,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e09195948a2be82,01KMBZA4YQMN9SVQ1Y9XD0F2KJ,9e09195948a2be82,GET /api/auth/session,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker-event,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,2026-03-22T15:49:08.050Z,94d0cd15-3443-4e67-8423-630aa5a4e370,GET,/api/auth/session,7b1526e575c4091bca16c2946844193578f56c895e36198ea4e1abc12fcbeff4,tier3,allow,200,cloudflare-workers,2026-03-22T15:49:08.050Z,false,https://api.internal/api/auth/session,GET,/api/auth/session,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e06582abc44be80,01KMB3RQAJDMEAFHGHF1ERC370,94d0cd15-3443-4e67-8423-630aa5a4e370,GET /api/auth/session,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,,,,,,,,,cloudflare-workers,2026-03-22T15:49:06.446Z,false,https://api.internal/api/auth/session,GET,/api/auth/session,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e06582abc44be80,01KMB3RNREARW14SCF9DE8BTCD,9e06582abc44be80,GET /api/auth/session,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker-event,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,,,,,,,,,cloudflare-workers,2026-03-22T14:52:58.249Z,false,https://api.internal/api,POST,/api,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e0605eff87720dd,01KMB0HWG9XJ8QE7PHQS7YFMVK,9e0605eff87720dd,POST /api,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker-event,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,2026-03-22T12:57:35.442Z,c6e53b29-2bf6-4d46-89d9-2cf2e1d83746,GET,/api/auth/session,b27139f32399e1428cf94a7098d5bd7ae0f43745feac1f866d490a96597cde3b,tier3,allow,200,cloudflare-workers,2026-03-22T12:57:35.442Z,false,https://api.internal/api/auth/session,GET,/api/auth/session,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e055ce30b44adf8,01KMASYKYJWENFZP089T8QEF0Q,c6e53b29-2bf6-4d46-89d9-2cf2e1d83746,GET /api/auth/session,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,,,,,,,,,cloudflare-workers,2026-03-22T12:57:33.945Z,false,https://api.internal/api/auth/session,GET,/api/auth/session,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e055ce30b44adf8,01KMASYJFS60EJZP958ME88YHA,9e055ce30b44adf8,GET /api/auth/session,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker-event,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,2026-03-22T12:51:15.849Z,7ced7c3a-39e0-4da6-b76d-f0aa75f65cde,GET,/api/auth/session,715010c53b1f091a5765f140e58b0256c3ed6930a910468d9d87ad6cdd4e5365,tier3,allow,200,cloudflare-workers,2026-03-22T12:51:15.849Z,false,https://api.internal/api/auth/session,GET,/api/auth/session,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e05539c793b7a38,01KMASK1891SXH35AVPFMPPKSC,7ced7c3a-39e0-4da6-b76d-f0aa75f65cde,GET /api/auth/session,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,,,,,,,,,cloudflare-workers,2026-03-22T12:51:14.022Z,false,https://api.internal/api/auth/session,GET,/api/auth/session,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e05539c793b7a38,01KMASJZF67EQTB2DYHV9HAMBM,9e05539c793b7a38,GET /api/auth/session,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker-event,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,2026-03-22T09:40:37.910Z,529da542-7742-4873-a921-1f90b72859be,GET,/api/auth/session,c550fb9758bde34b8392f02dc05088307ecde26d75ebcfaf0126d771d849cadb,tier3,allow,200,cloudflare-workers,2026-03-22T09:40:37.910Z,false,https://api.internal/api/auth/session,GET,/api/auth/session,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e043c5a7e41d8e3,01KMAENZCP09FKH382Y5HZWJGV,529da542-7742-4873-a921-1f90b72859be,GET /api/auth/session,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,,,,,,,,,cloudflare-workers,2026-03-22T09:40:35.605Z,false,https://api.internal/api/auth/session,GET,/api/auth/session,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e043c5a7e41d8e3,01KMAENYJ884951FD41WF3KXH6,9e043c5a7e41d8e3,GET /api/auth/session,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker-event,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,,,,,,,,,cloudflare-workers,2026-03-22T08:38:14.175Z,false,https://api.internal/api/auth/session,GET,/api/auth/session,canceled,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e03e101e889f546,01KMAB3QCZXJY12RK9B8WWDVS7,9e03e101e889f546,GET /api/auth/session,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker-event,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,2026-03-22T06:00:15.417Z,78b3ae85-e352-4127-9656-c7e0a3750ff0,GET,/api/auth/session,29a675da7cfa90a3f7aa6e2ff532c237c75c8037eb894dabbd6dae77dcbbaa1d,tier3,allow,200,cloudflare-workers,2026-03-22T06:00:15.417Z,false,https://api.internal/api/auth/session,GET,/api/auth/session,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e02f98d1f87f07d,01KMA22ESS8GCJJCAQKKM6MD11,78b3ae85-e352-4127-9656-c7e0a3750ff0,GET /api/auth/session,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,,,,,,,,,cloudflare-workers,2026-03-22T06:00:13.637Z,false,https://api.internal/api/auth/session,GET,/api/auth/session,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e02f98d1f87f07d,01KMA22D25WBHCJF8K6EFBSK50,9e02f98d1f87f07d,GET /api/auth/session,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker-event,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,,,,,,,,,cloudflare-workers,2026-03-21T23:54:42.077Z,false,https://api.internal/api,POST,/api,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e00e21cea3f101d,01KM9D53GX2EG1M2ABWA5CVNAF,9e00e21cea3f101d,POST /api,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker-event,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,,,,,,,,,cloudflare-workers,2026-03-21T22:24:53.783Z,false,https://api.internal/api,POST,/api,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9e005e901cdd8532,01KM980NGQENMHBXV1JJ5K7JXD,9e005e901cdd8532,POST /api,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker-event,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,2026-03-21T13:59:24.429Z,0d0d710e-907d-44db-bb5f-49db56fe3a9a,DELETE,/api/tasks/eb5c39fa-4e13-4fe0-8f3f-05878de325c5,4ec7e85bd7b7159917ed459de1c938327363632a9109151f712541ce79df2c76,tier2,allow,200,cloudflare-workers,2026-03-21T13:59:24.429Z,false,https://api.internal/api/tasks/REDACTED,DELETE,/api/tasks/REDACTED,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9dfd7a1639a45fc0,01KM8B330DGJWNVG5A98DAZX1G,0d0d710e-907d-44db-bb5f-49db56fe3a9a,DELETE /api/tasks/REDACTED,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,,,,,,,,,cloudflare-workers,2026-03-21T13:59:23.888Z,false,https://api.internal/api/tasks/REDACTED,DELETE,/api/tasks/REDACTED,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9dfd7a1639a45fc0,01KM8B32FGXTAWPF6FC9NNGNZ6,9dfd7a1639a45fc0,DELETE /api/tasks/REDACTED,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker-event,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,2026-03-21T13:58:58.569Z,3fb0d50f-63b3-4942-b8f3-5bc2c84e3bf2,GET,/api/storage/download,4ec7e85bd7b7159917ed459de1c938327363632a9109151f712541ce79df2c76,tier3,allow,200,cloudflare-workers,2026-03-21T13:58:58.569Z,false,https://api.internal/api/storage/download?token=REDACTED.REDACTED,GET,/api/storage/download,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9dfd7976defe5fc0,01KM8B29R99N22ZASBA1JRSEBD,3fb0d50f-63b3-4942-b8f3-5bc2c84e3bf2,GET /api/storage/download,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,,,,,,,,,cloudflare-workers,2026-03-21T13:58:58.383Z,false,https://api.internal/api/storage/download?token=REDACTED.REDACTED,GET,/api/storage/download,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9dfd7976defe5fc0,01KM8B29MABVF12NJMD0TAD0ZT,9dfd7976defe5fc0,GET /api/storage/download,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker-event,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,2026-03-21T13:58:58.175Z,bb275f47-d3a0-497b-a999-43090195b0c9,GET,/api/storage/download,4ec7e85bd7b7159917ed459de1c938327363632a9109151f712541ce79df2c76,tier3,allow,200,cloudflare-workers,2026-03-21T13:58:58.175Z,false,https://api.internal/api/storage/download?token=REDACTED.REDACTED,GET,/api/storage/download,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9dfd79739e865fc0,01KM8B29BZ8FQ2RQ36QHGSQJXM,bb275f47-d3a0-497b-a999-43090195b0c9,GET /api/storage/download,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,,,,,,,,,cloudflare-workers,2026-03-21T13:58:57.863Z,false,https://api.internal/api/storage/download?token=REDACTED.REDACTED,GET,/api/storage/download,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9dfd79739e865fc0,01KM8B2927XSG151MBQSMAWM1Z,9dfd79739e865fc0,GET /api/storage/download,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker-event,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,2026-03-21T13:58:57.653Z,ec4396e7-eae2-4729-a148-981c15d70fd2,GET,/api/generations/16911e79-fb37-4a52-89d6-58df3d5261f6/audio,4ec7e85bd7b7159917ed459de1c938327363632a9109151f712541ce79df2c76,tier3,allow,302,cloudflare-workers,2026-03-21T13:58:57.653Z,false,https://api.internal/api/generations/REDACTED/audio,GET,/api/generations/REDACTED/audio,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9dfd796fdddd5fc0,01KM8B28VNNFJQ9JCE1P9EX4NS,ec4396e7-eae2-4729-a148-981c15d70fd2,GET /api/generations/REDACTED/audio,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
info,,,,,,,,,cloudflare-workers,2026-03-21T13:58:57.259Z,false,https://api.internal/api/generations/REDACTED/audio,GET,/api/generations/REDACTED/audio,ok,utter-api-staging,fetch,stateless,46bfb2c7-32d7-491e-afe1-968e869cc272,9dfd796fdddd5fc0,01KM8B28FB6W7D54DN9VEYHXKY,9dfd796fdddd5fc0,GET /api/generations/REDACTED/audio,utter-api-staging,info,b0ac7ee72778098d52f9dead0aed6e31,cf-worker-event,b446942f8cae2dbaf7bce2f95050dfec,fetch,undefined,undefined,undefined,[]
